isoformID	chrom	startCoor0based	endCoor	geneStrand	geneID	geneName	blockCount	blockSize	blockStarts	refMapLen	blockType	blockAnno	isKnownSS	isKnownFSJ	canoFSJMotif	isKnownExon	isKnownBSJ	isCanoBSJ	canoBSJMotif	BSJCate	FSJCate	readCount	readIDs	isoCirc_coords	bsj_region
chr14|73879095|73880176|2|40,137|0,944	chr14	73879095	73880176	+,+,+,+	ENSG00000140043,V9HW32,G3V2R9,PTGR2	ENSG00000140043,V9HW32,G3V2R9,PTGR2	2	40,137	0,944	177	N,N	ENST00000555228:E6(40);ENST00000555661:E6(40);ENST00000267568:E6(40);ENST00000556219:E4(40);ENST00000553813:E4(40);ENST00000555228.5:E6(40);ENST00000555661.5:E6(40);ENST00000267568.8:E6(40);ENST00000556219.1:E4(40);ENST00000553813.1:E4(40);NM_001371326.1:E5(40);NM_001146155.3:E6(40);NM_001371332.1:E7(40);NM_001371325.1:E6(40);NM_152444.4:E6(40);NM_001371331.1:E7(40);NM_001146154.2:E6(40);NM_001371330.1:E7(40);NM_001146154:E6(40);NM_001371326:E5(40);NM_001371325:E6(40);NM_001146155:E6(40);NM_001371332:E7(40);NM_001371330:E7(40);NM_001371331:E7(40);NM_152444:E6(40),ENST00000555228:I(15)+E7(122);ENST00000555661:I(15)+E7(122);ENST00000267568:I(15)+E7(122);ENST00000556551:I(15)+E6(122);ENST00000556219:E4(137);ENST00000553813:I(15)+E5(122);ENST00000555228.5:I(15)+E7(122);ENST00000555661.5:I(15)+E7(122);ENST00000267568.8:I(15)+E7(122);ENST00000556551.2:I(15)+E6(122);ENST00000556219.1:E4(137);ENST00000553813.1:I(15)+E5(122);NM_001371326.1:I(15)+E6(122);NM_001371329.1:I(15)+E6(122);NM_001146155.3:I(15)+E7(122);NM_001371332.1:I(15)+E8(122);NM_001371325.1:I(15)+E7(122);NM_001371328.1:I(15)+E6(122);NM_152444.4:I(15)+E7(122);NM_001371331.1:I(15)+E8(122);NM_001371327.1:I(15)+E6(122);NM_001146154.2:I(15)+E7(122);NM_001371330.1:I(15)+E8(122);NR_163921.1:I(15)+E7(122);NR_163921:I(15)+E7(122);NM_001146154:I(15)+E7(122);NM_001371326:I(15)+E6(122);NM_001371325:I(15)+E7(122);NM_001371329:I(15)+E6(122);NM_001146155:I(15)+E7(122);NM_001371332:I(15)+E8(122);NM_001371330:I(15)+E8(122);NM_001371331:I(15)+E8(122);NM_152444:I(15)+E7(122);NM_001371327:I(15)+E6(122);NM_001371328:I(15)+E6(122)	True,False,False,True	False	NA	False,False	False	True	+GT/AG	NIC	NNC	2	f1e34f6c-6ea5-44ae-a64d-f548f625fb21,92f0b3eb-0f1e-4543-b382-fea749e08128	chr147387909573880176240,1370,944	chr14:73879095:73880176
chr14|73879095|73880176|2|40,140|0,941	chr14	73879095	73880176	+,+,+,+	ENSG00000140043,V9HW32,G3V2R9,PTGR2	ENSG00000140043,V9HW32,G3V2R9,PTGR2	2	40,140	0,941	180	N,N	ENST00000555228:E6(40);ENST00000555661:E6(40);ENST00000267568:E6(40);ENST00000556219:E4(40);ENST00000553813:E4(40);ENST00000555228.5:E6(40);ENST00000555661.5:E6(40);ENST00000267568.8:E6(40);ENST00000556219.1:E4(40);ENST00000553813.1:E4(40);NM_001371326.1:E5(40);NM_001146155.3:E6(40);NM_001371332.1:E7(40);NM_001371325.1:E6(40);NM_152444.4:E6(40);NM_001371331.1:E7(40);NM_001146154.2:E6(40);NM_001371330.1:E7(40);NM_001146154:E6(40);NM_001371326:E5(40);NM_001371325:E6(40);NM_001146155:E6(40);NM_001371332:E7(40);NM_001371330:E7(40);NM_001371331:E7(40);NM_152444:E6(40),ENST00000555228:I(18)+E7(122);ENST00000555661:I(18)+E7(122);ENST00000267568:I(18)+E7(122);ENST00000556551:I(18)+E6(122);ENST00000556219:E4(140);ENST00000553813:I(18)+E5(122);ENST00000555228.5:I(18)+E7(122);ENST00000555661.5:I(18)+E7(122);ENST00000267568.8:I(18)+E7(122);ENST00000556551.2:I(18)+E6(122);ENST00000556219.1:E4(140);ENST00000553813.1:I(18)+E5(122);NM_001371326.1:I(18)+E6(122);NM_001371329.1:I(18)+E6(122);NM_001146155.3:I(18)+E7(122);NM_001371332.1:I(18)+E8(122);NM_001371325.1:I(18)+E7(122);NM_001371328.1:I(18)+E6(122);NM_152444.4:I(18)+E7(122);NM_001371331.1:I(18)+E8(122);NM_001371327.1:I(18)+E6(122);NM_001146154.2:I(18)+E7(122);NM_001371330.1:I(18)+E8(122);NR_163921.1:I(18)+E7(122);NR_163921:I(18)+E7(122);NM_001146154:I(18)+E7(122);NM_001371326:I(18)+E6(122);NM_001371325:I(18)+E7(122);NM_001371329:I(18)+E6(122);NM_001146155:I(18)+E7(122);NM_001371332:I(18)+E8(122);NM_001371330:I(18)+E8(122);NM_001371331:I(18)+E8(122);NM_152444:I(18)+E7(122);NM_001371327:I(18)+E6(122);NM_001371328:I(18)+E6(122)	True,False,False,True	False	NA	False,False	False	True	+GT/AG	NIC	NNC	1	7f03191a-5568-48fb-8745-fa59344617f5	chr147387909573880176240,1400,941	chr14:73879095:73880176
chr14|73879095|73880176|2|40,141|0,940	chr14	73879095	73880176	+,+,+,+	ENSG00000140043,V9HW32,G3V2R9,PTGR2	ENSG00000140043,V9HW32,G3V2R9,PTGR2	2	40,141	0,940	181	N,N	ENST00000555228:E6(40);ENST00000555661:E6(40);ENST00000267568:E6(40);ENST00000556219:E4(40);ENST00000553813:E4(40);ENST00000555228.5:E6(40);ENST00000555661.5:E6(40);ENST00000267568.8:E6(40);ENST00000556219.1:E4(40);ENST00000553813.1:E4(40);NM_001371326.1:E5(40);NM_001146155.3:E6(40);NM_001371332.1:E7(40);NM_001371325.1:E6(40);NM_152444.4:E6(40);NM_001371331.1:E7(40);NM_001146154.2:E6(40);NM_001371330.1:E7(40);NM_001146154:E6(40);NM_001371326:E5(40);NM_001371325:E6(40);NM_001146155:E6(40);NM_001371332:E7(40);NM_001371330:E7(40);NM_001371331:E7(40);NM_152444:E6(40),ENST00000555228:I(19)+E7(122);ENST00000555661:I(19)+E7(122);ENST00000267568:I(19)+E7(122);ENST00000556551:I(19)+E6(122);ENST00000556219:E4(141);ENST00000553813:I(19)+E5(122);ENST00000555228.5:I(19)+E7(122);ENST00000555661.5:I(19)+E7(122);ENST00000267568.8:I(19)+E7(122);ENST00000556551.2:I(19)+E6(122);ENST00000556219.1:E4(141);ENST00000553813.1:I(19)+E5(122);NM_001371326.1:I(19)+E6(122);NM_001371329.1:I(19)+E6(122);NM_001146155.3:I(19)+E7(122);NM_001371332.1:I(19)+E8(122);NM_001371325.1:I(19)+E7(122);NM_001371328.1:I(19)+E6(122);NM_152444.4:I(19)+E7(122);NM_001371331.1:I(19)+E8(122);NM_001371327.1:I(19)+E6(122);NM_001146154.2:I(19)+E7(122);NM_001371330.1:I(19)+E8(122);NR_163921.1:I(19)+E7(122);NR_163921:I(19)+E7(122);NM_001146154:I(19)+E7(122);NM_001371326:I(19)+E6(122);NM_001371325:I(19)+E7(122);NM_001371329:I(19)+E6(122);NM_001146155:I(19)+E7(122);NM_001371332:I(19)+E8(122);NM_001371330:I(19)+E8(122);NM_001371331:I(19)+E8(122);NM_152444:I(19)+E7(122);NM_001371327:I(19)+E6(122);NM_001371328:I(19)+E6(122)	True,False,False,True	False	NA	False,False	False	True	+GT/AG	NIC	NNC	1	7b8f8dbe-9605-440c-8271-93632bde84e5	chr147387909573880176240,1410,940	chr14:73879095:73880176
chr14|73879095|73880176|2|40,142|0,939	chr14	73879095	73880176	+,+,+,+	ENSG00000140043,V9HW32,G3V2R9,PTGR2	ENSG00000140043,V9HW32,G3V2R9,PTGR2	2	40,142	0,939	182	N,N	ENST00000555228:E6(40);ENST00000555661:E6(40);ENST00000267568:E6(40);ENST00000556219:E4(40);ENST00000553813:E4(40);ENST00000555228.5:E6(40);ENST00000555661.5:E6(40);ENST00000267568.8:E6(40);ENST00000556219.1:E4(40);ENST00000553813.1:E4(40);NM_001371326.1:E5(40);NM_001146155.3:E6(40);NM_001371332.1:E7(40);NM_001371325.1:E6(40);NM_152444.4:E6(40);NM_001371331.1:E7(40);NM_001146154.2:E6(40);NM_001371330.1:E7(40);NM_001146154:E6(40);NM_001371326:E5(40);NM_001371325:E6(40);NM_001146155:E6(40);NM_001371332:E7(40);NM_001371330:E7(40);NM_001371331:E7(40);NM_152444:E6(40),ENST00000555228:I(20)+E7(122);ENST00000555661:I(20)+E7(122);ENST00000267568:I(20)+E7(122);ENST00000556551:I(20)+E6(122);ENST00000556219:E4(142);ENST00000553813:I(20)+E5(122);ENST00000555228.5:I(20)+E7(122);ENST00000555661.5:I(20)+E7(122);ENST00000267568.8:I(20)+E7(122);ENST00000556551.2:I(20)+E6(122);ENST00000556219.1:E4(142);ENST00000553813.1:I(20)+E5(122);NM_001371326.1:I(20)+E6(122);NM_001371329.1:I(20)+E6(122);NM_001146155.3:I(20)+E7(122);NM_001371332.1:I(20)+E8(122);NM_001371325.1:I(20)+E7(122);NM_001371328.1:I(20)+E6(122);NM_152444.4:I(20)+E7(122);NM_001371331.1:I(20)+E8(122);NM_001371327.1:I(20)+E6(122);NM_001146154.2:I(20)+E7(122);NM_001371330.1:I(20)+E8(122);NR_163921.1:I(20)+E7(122);NR_163921:I(20)+E7(122);NM_001146154:I(20)+E7(122);NM_001371326:I(20)+E6(122);NM_001371325:I(20)+E7(122);NM_001371329:I(20)+E6(122);NM_001146155:I(20)+E7(122);NM_001371332:I(20)+E8(122);NM_001371330:I(20)+E8(122);NM_001371331:I(20)+E8(122);NM_152444:I(20)+E7(122);NM_001371327:I(20)+E6(122);NM_001371328:I(20)+E6(122)	True,False,False,True	False	-AT/AC	False,False	False	True	+GT/AG	NIC	NNC	11	be835798-959f-4ad9-b0ee-bf62cf3422d2,600a6654-bb6d-4361-8be7-a88b2f0a336c,9a928637-8b4f-46a4-a819-be7cc5b8cc7c,faceb5cb-fe48-448c-93c5-a8483ed008a9,53988ff9-cbb8-42f6-9082-115cc6caccbe,a1d205b0-c9d6-40ff-86eb-ab7efdd4c22d,4efe4d07-be16-4226-a522-46ee6ba9ed5f,6701bb0d-e280-44ae-b6aa-2e0685738809,cfa5961e-f076-4fb9-aba0-c2809943f74a,8c588da3-1689-48e5-b999-6af368f2ba79,f6b052d0-c14b-457e-9d31-3794f8aff723	chr147387909573880176240,1420,939	chr14:73879095:73880176
chr14|73879095|73880176|2|40,144|0,937	chr14	73879095	73880176	+,+,+,+	ENSG00000140043,V9HW32,G3V2R9,PTGR2	ENSG00000140043,V9HW32,G3V2R9,PTGR2	2	40,144	0,937	184	N,N	ENST00000555228:E6(40);ENST00000555661:E6(40);ENST00000267568:E6(40);ENST00000556219:E4(40);ENST00000553813:E4(40);ENST00000555228.5:E6(40);ENST00000555661.5:E6(40);ENST00000267568.8:E6(40);ENST00000556219.1:E4(40);ENST00000553813.1:E4(40);NM_001371326.1:E5(40);NM_001146155.3:E6(40);NM_001371332.1:E7(40);NM_001371325.1:E6(40);NM_152444.4:E6(40);NM_001371331.1:E7(40);NM_001146154.2:E6(40);NM_001371330.1:E7(40);NM_001146154:E6(40);NM_001371326:E5(40);NM_001371325:E6(40);NM_001146155:E6(40);NM_001371332:E7(40);NM_001371330:E7(40);NM_001371331:E7(40);NM_152444:E6(40),ENST00000555228:I(22)+E7(122);ENST00000555661:I(22)+E7(122);ENST00000267568:I(22)+E7(122);ENST00000556551:I(22)+E6(122);ENST00000556219:E4(144);ENST00000553813:I(22)+E5(122);ENST00000555228.5:I(22)+E7(122);ENST00000555661.5:I(22)+E7(122);ENST00000267568.8:I(22)+E7(122);ENST00000556551.2:I(22)+E6(122);ENST00000556219.1:E4(144);ENST00000553813.1:I(22)+E5(122);NM_001371326.1:I(22)+E6(122);NM_001371329.1:I(22)+E6(122);NM_001146155.3:I(22)+E7(122);NM_001371332.1:I(22)+E8(122);NM_001371325.1:I(22)+E7(122);NM_001371328.1:I(22)+E6(122);NM_152444.4:I(22)+E7(122);NM_001371331.1:I(22)+E8(122);NM_001371327.1:I(22)+E6(122);NM_001146154.2:I(22)+E7(122);NM_001371330.1:I(22)+E8(122);NR_163921.1:I(22)+E7(122);NR_163921:I(22)+E7(122);NM_001146154:I(22)+E7(122);NM_001371326:I(22)+E6(122);NM_001371325:I(22)+E7(122);NM_001371329:I(22)+E6(122);NM_001146155:I(22)+E7(122);NM_001371332:I(22)+E8(122);NM_001371330:I(22)+E8(122);NM_001371331:I(22)+E8(122);NM_152444:I(22)+E7(122);NM_001371327:I(22)+E6(122);NM_001371328:I(22)+E6(122)	True,False,False,True	False	NA	False,False	False	True	+GT/AG	NIC	NNC	1	69e4f80d-a1b2-41a8-b0fb-2e1f580be62b	chr147387909573880176240,1440,937	chr14:73879095:73880176
chr14|73879095|73880176|2|40,153|0,928	chr14	73879095	73880176	+,+,+,+	ENSG00000140043,V9HW32,G3V2R9,PTGR2	ENSG00000140043,V9HW32,G3V2R9,PTGR2	2	40,153	0,928	193	N,N	ENST00000555228:E6(40);ENST00000555661:E6(40);ENST00000267568:E6(40);ENST00000556219:E4(40);ENST00000553813:E4(40);ENST00000555228.5:E6(40);ENST00000555661.5:E6(40);ENST00000267568.8:E6(40);ENST00000556219.1:E4(40);ENST00000553813.1:E4(40);NM_001371326.1:E5(40);NM_001146155.3:E6(40);NM_001371332.1:E7(40);NM_001371325.1:E6(40);NM_152444.4:E6(40);NM_001371331.1:E7(40);NM_001146154.2:E6(40);NM_001371330.1:E7(40);NM_001146154:E6(40);NM_001371326:E5(40);NM_001371325:E6(40);NM_001146155:E6(40);NM_001371332:E7(40);NM_001371330:E7(40);NM_001371331:E7(40);NM_152444:E6(40),ENST00000555228:I(31)+E7(122);ENST00000555661:I(31)+E7(122);ENST00000267568:I(31)+E7(122);ENST00000556551:I(31)+E6(122);ENST00000556219:E4(153);ENST00000553813:I(31)+E5(122);ENST00000555228.5:I(31)+E7(122);ENST00000555661.5:I(31)+E7(122);ENST00000267568.8:I(31)+E7(122);ENST00000556551.2:I(31)+E6(122);ENST00000556219.1:E4(153);ENST00000553813.1:I(31)+E5(122);NM_001371326.1:I(31)+E6(122);NM_001371329.1:I(31)+E6(122);NM_001146155.3:I(31)+E7(122);NM_001371332.1:I(31)+E8(122);NM_001371325.1:I(31)+E7(122);NM_001371328.1:I(31)+E6(122);NM_152444.4:I(31)+E7(122);NM_001371331.1:I(31)+E8(122);NM_001371327.1:I(31)+E6(122);NM_001146154.2:I(31)+E7(122);NM_001371330.1:I(31)+E8(122);NR_163921.1:I(31)+E7(122);NR_163921:I(31)+E7(122);NM_001146154:I(31)+E7(122);NM_001371326:I(31)+E6(122);NM_001371325:I(31)+E7(122);NM_001371329:I(31)+E6(122);NM_001146155:I(31)+E7(122);NM_001371332:I(31)+E8(122);NM_001371330:I(31)+E8(122);NM_001371331:I(31)+E8(122);NM_152444:I(31)+E7(122);NM_001371327:I(31)+E6(122);NM_001371328:I(31)+E6(122)	True,False,False,True	False	+GT/AG	False,False	False	True	+GT/AG	NIC	NNC	2	e060e796-2ff4-420b-835d-a97447c9e953,7efe6b35-e47a-44d6-8adb-a43924d1f0f5	chr147387909573880176240,1530,928	chr14:73879095:73880176
chr14|73879095|73880176|2|63,110|0,971	chr14	73879095	73880176	+,+,+,+	ENSG00000140043,V9HW32,G3V2R9,PTGR2	ENSG00000140043,V9HW32,G3V2R9,PTGR2	2	63,110	0,971	173	N,N	ENST00000555228:E6(63);ENST00000555661:E6(63);ENST00000267568:E6(63);ENST00000556219:E4(63);ENST00000553813:E4(63);ENST00000555228.5:E6(63);ENST00000555661.5:E6(63);ENST00000267568.8:E6(63);ENST00000556219.1:E4(63);ENST00000553813.1:E4(63);NM_001371326.1:E5(63);NM_001146155.3:E6(63);NM_001371332.1:E7(63);NM_001371325.1:E6(63);NM_152444.4:E6(63);NM_001371331.1:E7(63);NM_001146154.2:E6(63);NM_001371330.1:E7(63);NM_001146154:E6(63);NM_001371326:E5(63);NM_001371325:E6(63);NM_001146155:E6(63);NM_001371332:E7(63);NM_001371330:E7(63);NM_001371331:E7(63);NM_152444:E6(63),ENST00000555228:E7(110);ENST00000555661:E7(110);ENST00000267568:E7(110);ENST00000556551:E6(110);ENST00000556219:E4(110);ENST00000553813:E5(110);ENST00000555228.5:E7(110);ENST00000555661.5:E7(110);ENST00000267568.8:E7(110);ENST00000556551.2:E6(110);ENST00000556219.1:E4(110);ENST00000553813.1:E5(110);NM_001371326.1:E6(110);NM_001371329.1:E6(110);NM_001146155.3:E7(110);NM_001371332.1:E8(110);NM_001371325.1:E7(110);NM_001371328.1:E6(110);NM_152444.4:E7(110);NM_001371331.1:E8(110);NM_001371327.1:E6(110);NM_001146154.2:E7(110);NM_001371330.1:E8(110);NR_163921.1:E7(110);NR_163921:E7(110);NM_001146154:E7(110);NM_001371326:E6(110);NM_001371325:E7(110);NM_001371329:E6(110);NM_001146155:E7(110);NM_001371332:E8(110);NM_001371330:E8(110);NM_001371331:E8(110);NM_152444:E7(110);NM_001371327:E6(110);NM_001371328:E6(110)	True,False,False,True	False	-GT/AG	False,False	False	True	+GT/AG	NIC	NNC	1	8a948882-462f-4c66-b70c-cbe7d0e7f508	chr147387909573880176263,1100,971	chr14:73879095:73880176
chr15|40253177|40253289|1|112|0	chr15	40253177	40253289	+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+	ENSG00000259288,ENSG00000137843,A0A0U1RQB7,A0A024R9Q4,H3BSN5,H3BTB9,H0YM99,H0YLZ9,Q9NQU5,H0YKB6,H0YK38,H0YL02,H0YMS4,H0YK91,H0YL47,H0YK74,PAK6,BUB1B-PAK6	ENSG00000259288,ENSG00000137843,A0A0U1RQB7,A0A024R9Q4,H3BSN5,H3BTB9,H0YM99,H0YLZ9,Q9NQU5,H0YKB6,H0YK38,H0YL02,H0YMS4,H0YK91,H0YL47,H0YK74,PAK6,BUB1B-PAK6	1	112	0	112	N	ENST00000453867:E2(112);ENST00000441369:E3(112);ENST00000558965:E2(112);ENST00000559936:E3(112);ENST00000558658:E3(112);ENST00000559435:E4(112);ENST00000561230:E3(112);ENST00000558055:E2(112);ENST00000455577:E3(112);ENST00000560346:E3(112);ENST00000260404:E3(112);ENST00000558878:E2(112);ENST00000558183:E2(112);ENST00000560806:E2(112);ENST00000558106:E2(112);ENST00000559617:E2(112);ENST00000560684:E2(112);ENST00000559139:E2(112);ENST00000560669:E1(112);ENST00000542403:I(6)+E1(106);ENST00000453867.7:E2(112);ENST00000441369.6:E3(112);ENST00000558658.6:E3(112);ENST00000559435.1:E4(112);ENST00000561230.5:E3(112);ENST00000558055.5:E2(112);ENST00000455577.6:E3(112);ENST00000560346.5:E3(112);ENST00000260404.8:E3(112);ENST00000558878.6:E2(112);ENST00000558183.6:E2(112);ENST00000560806.6:E2(112);ENST00000558106.5:E2(112);ENST00000559617.5:E2(112);ENST00000560684.6:E2(112);ENST00000559139.5:E2(112);ENST00000560669.5:E1(112);ENST00000542403.3:I(6)+E1(106);NM_001276717.1:E1(112);NM_020168.6:E3(112);NM_001276718.2:E3(112);NM_001128629.3:E2(112);NM_001128628.3:E3(112);NM_001128628:E3(112);NM_001276718:E3(112);NM_020168:E3(112);NM_001276717:E1(112);NM_001128629:E2(112)	True,True	NA	NA	True	False	True	+GT/AG	NIC	FSM	1	b102fc68-c1ca-49fe-85c9-6fe6537cf499	chr15402531774025328911120	chr15:40253177:40253289
chr15|44497026|44503850|2|43,297|0,6527	chr15	44497026	44503850	+	CTDSPL2	CTDSPL2	2	43,297	0,6527	340	N,N	ENST00000260327:E7(43);ENST00000558966:E7(43);ENST00000558373:E5(43);ENST00000561189:E3(43);ENST00000560620:E1(43);ENST00000260327.9:E7(43);ENST00000558966.5:E7(43);ENST00000558373.5:E5(43);ENST00000561189.1:E3(43);ENST00000560620.1:E1(43);XM_005254441.2:E7(43);NM_016396.3:E7(43);XM_006720565.2:E7(43);XM_017022307.1:E7(43);XM_017022306.2:E7(43);XM_011521665.2:E7(43);XR_001751308.1:E7(43);XR_001751312.1:E7(43);XR_001751311.1:E7(43);XR_001751307.1:E7(43);XR_001751306.1:E7(43);XR_001751310.1:E7(43);XR_001751309.1:E7(43);NM_016396:E7(43),ENST00000561189:E5(297);ENST00000561189.1:E5(297);XM_017022307.1:E10(100)+I(197);XR_001751308.1:E9(297);XR_001751311.1:E10(297);XR_001751307.1:E9(297);XR_001751306.1:E9(297);XR_001751309.1:E10(297)	True,False,False,True	False	-GT/AG	False,False	True	True	+GT/AG	FSM	NNC	1	02d309ee-2d3b-4318-8648-23ceff4aa2fe	chr154449702644503850243,2970,6527	chr15:44497026:44503850
chr15|49137149|49139653|2|44,126|0,2378	chr15	49137149	49139653	-,-,-,-,-,-	ENSG00000166200,P61201,B4DIH5,H0YKU5,H0YM03,COPS2	ENSG00000166200,P61201,B4DIH5,H0YKU5,H0YM03,COPS2	2	44,126	0,2378	170	N,N	ENST00000388901:E6(44);ENST00000299259:E6(44);ENST00000542928:E4(44);ENST00000558843:E6(44);ENST00000561248:E4(44);ENST00000559016:E2(44);ENST00000388901.10:E6(44);ENST00000299259.10:E6(44);ENST00000542928.5:E4(44);ENST00000558843.5:E6(44);ENST00000561248.1:E4(44);ENST00000559016.1:E2(44);NM_001143887.2:E6(44);NM_004236.4:E6(44);NM_001143887:E6(44);NM_004236:E6(44),ENST00000388901:E4(126);ENST00000299259:E4(126);ENST00000542928:E2(126);ENST00000558843:E4(126);ENST00000561248:E2(126);ENST00000558545:E4(126);ENST00000388901.10:E4(126);ENST00000299259.10:E4(126);ENST00000542928.5:E2(126);ENST00000558843.5:E4(126);ENST00000561248.1:E2(126);ENST00000558545.1:E4(126);NM_001143887.2:E4(126);NM_004236.4:E4(126);NM_001143887:E4(126);NM_004236:E4(126)	True,False,True,True	False	NA	False,True	True	True	-GT/AG	FSM	NNC	1	d6a2fc4e-9855-4deb-ac66-adf24cb637cd	chr154913714949139653244,1260,2378	chr15:49137149:49139653
chr16|11895488|11904660|2|133,55|0,9117	chr16	11895488	11904660	+,+,+	ENSG00000263307,ENST00000574364.1,RSL1D1-DT	ENSG00000263307,ENST00000574364.1,RSL1D1-DT	2	133,55	0,9117	188	N,N	ENST00000574364:E2(123)+I(10);ENST00000574364.1:E2(123)+I(10);XR_933077.3:E2(123)+I(10);XR_001752085.2:E2(123)+I(10),XR_002957914.1:E2(55);XR_001752085.2:E3(42)+I(13)	True,False,False,False	False	-GT/AG	False,False	False	True	+GT/AG	NNC	NNC	1	d6cb4758-d00a-4795-8aab-9723c11b2be1	chr1611895488119046602133,550,9117	chr16:11895488:11904660
chr16|3021554|3021689|1|135|0	chr16	3021554	3021689	+,+,+,+,+,+,+	ENSG00000006327,I3L1J9,Q9NP84,I3L0S4,I3L3P4,ENST00000571351.1,TNFRSF12A	ENSG00000006327,I3L1J9,Q9NP84,I3L0S4,I3L3P4,ENST00000571351.1,TNFRSF12A	1	135	0	135	N	ENST00000573001:E3(135);ENST00000326577:E3(135);ENST00000341627:E2(135);ENST00000574699:E3(135);ENST00000575124:E2(135);ENST00000571351:E2(135);ENST00000573001.5:E3(135);ENST00000326577.8:E3(135);ENST00000341627.5:E2(135);ENST00000574699.1:E3(135);ENST00000575124.1:E2(135);ENST00000571351.1:E2(135);NM_016639.3:E3(135);NM_016639:E3(135)	True,True	NA	NA	True	False	True	+GT/AG	NIC	FSM	1	57a15c35-ef38-48a7-9020-4da7dc810e6f	chr163021554302168911350	chr16:3021554:3021689
chr16|3675323|3676110|2|74,75|0,712	chr16	3675323	3676110	-,-,-,-,-,-,-,-,-	ENSG00000126602,Q12931,I3L0K7,ENST00000573872.5,I3L239,I3L2D5,ENST00000570514.5,ENST00000575854.5,TRAP1	ENSG00000126602,Q12931,I3L0K7,ENST00000573872.5,I3L239,I3L2D5,ENST00000570514.5,ENST00000575854.5,TRAP1	2	74,75	0,712	149	N,N	ENST00000246957:E8(74);ENST00000538171:E7(74);ENST00000575671:E3(74);ENST00000573872:E3(74);ENST00000576335:E4(74);ENST00000574175:E3(74);ENST00000570514:E2(74);ENST00000575854:E3(74);ENST00000246957.10:E8(74);ENST00000575671.5:E3(74);ENST00000538171.5:E7(74);ENST00000573872.5:E3(74);ENST00000576335.5:E4(74);ENST00000574175.1:E3(74);ENST00000570514.5:E2(74);ENST00000575854.5:E3(74);XM_011522345.2:E8(74);NM_016292.3:E8(74);NM_001272049.2:E7(74);NM_016292:E8(74);NM_001272049:E7(74),ENST00000246957:E7(75);ENST00000538171:E6(75);ENST00000575671:E2(75);ENST00000573872:E2(75);ENST00000576335:E3(75);ENST00000574175:E2(75);ENST00000570514:E1(75);ENST00000575854:E2(75);ENST00000576788:I(58)+E2(17);ENST00000246957.10:E7(75);ENST00000575671.5:E2(75);ENST00000538171.5:E6(75);ENST00000573872.5:E2(75);ENST00000576335.5:E3(75);ENST00000574175.1:E2(75);ENST00000570514.5:E1(75);ENST00000575854.5:E2(75);ENST00000576788.1:I(58)+E2(17);XM_011522345.2:E7(75);NM_016292.3:E7(75);NM_001272049.2:E6(75);NM_016292:E7(75);NM_001272049:E6(75)	True,True,True,False	True	-GT/AG	True,False	False	True	-GT/AG	NNC	NIC	1	39613481-9533-45ba-b9e0-f4ab35491b3e	chr1636753233676110274,750,712	chr16:3675323:3676110
